user_id,day,source,code,title,message,severity
13,2025-09-25,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-09-25,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-09-25,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-09-26,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-09-26,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-09-26,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-09-27,ml,overspend_day,Daily overspending alert,"You spent $489 today, which is much higher than your usual daily average of $289.",warn
13,2025-09-27,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-09-27,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
13,2025-09-27,ml,power_saving_triggered,Power Saving Mode recommended,Your predicted runway is only 8 days versus your goal of 71 days. We recommend switching to a daily budget of about $462 to get back on track.,critical
13,2025-09-27,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-09-27,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-09-27,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
13,2025-09-27,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-09-28,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-09-28,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-09-29,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-09-29,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-01,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-01,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-03,ml,overspend_day,Daily overspending alert,"You spent $213 today, which is much higher than your usual daily average of $102.",warn
13,2025-10-03,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
13,2025-10-03,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-03,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-03,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-05,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-06,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-08,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-08,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-10,ml,overspend_day,Daily overspending alert,"You spent $211 today, which is much higher than your usual daily average of $33.",warn
13,2025-10-10,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-12,ml,overspend_day,Daily overspending alert,"You spent $416 today, which is much higher than your usual daily average of $92.",warn
13,2025-10-12,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-12,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-12,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
13,2025-10-12,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-13,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-15,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-16,ml,overspend_day,Daily overspending alert,"You spent $440 today, which is much higher than your usual daily average of $170.",warn
13,2025-10-16,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-16,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-16,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-16,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-17,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-17,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-17,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-18,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-21,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-21,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-21,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-22,ml,overspend_day,Daily overspending alert,"You spent $328 today, which is much higher than your usual daily average of $206.",warn
13,2025-10-22,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-22,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-22,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-22,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-23,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-24,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-24,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-24,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-25,ml,overspend_day,Daily overspending alert,"You spent $257 today, which is much higher than your usual daily average of $144.",warn
13,2025-10-25,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-25,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
13,2025-10-25,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-25,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
13,2025-10-26,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-27,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-28,ml,overspend_day,Daily overspending alert,"You spent $334 today, which is much higher than your usual daily average of $143.",warn
13,2025-10-28,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-10-28,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
13,2025-10-28,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-28,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-28,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-29,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-10-29,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-10-31,ml,overspend_day,Daily overspending alert,"You spent $416 today, which is much higher than your usual daily average of $147.",warn
13,2025-10-31,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
13,2025-10-31,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-10-31,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-10-31,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-01,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-01,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-03,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-03,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-04,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-04,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-05,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-11-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-07,ml,overspend_day,Daily overspending alert,"You spent $159 today, which is much higher than your usual daily average of $48.",warn
13,2025-11-07,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-11-07,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-11-07,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-08,ml,overspend_day,Daily overspending alert,"You spent $550 today, which is much higher than your usual daily average of $123.",warn
13,2025-11-08,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-11-08,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
13,2025-11-09,ml,overspend_day,Daily overspending alert,"You spent $252 today, which is much higher than your usual daily average of $159.",warn
13,2025-11-09,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-11-09,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-09,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
13,2025-11-09,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-10,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-11-10,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-11,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-11,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-12,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-12,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-13,ml,overspend_day,Daily overspending alert,"You spent $318 today, which is much higher than your usual daily average of $191.",warn
13,2025-11-13,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-11-13,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-11-13,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-14,ml,overspend_day,Daily overspending alert,"You spent $787 today, which is much higher than your usual daily average of $280.",warn
13,2025-11-14,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-11-14,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
13,2025-11-14,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
13,2025-11-14,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
13,2025-11-15,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
13,2025-11-15,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
13,2025-11-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-09-21,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-09-21,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-09-22,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-09-25,ml,overspend_day,Daily overspending alert,"You spent $66 today, which is much higher than your usual daily average of $38.",warn
14,2025-09-25,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-09-26,ml,overspend_day,Daily overspending alert,"You spent $113 today, which is much higher than your usual daily average of $51.",warn
14,2025-09-26,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-09-30,ml,overspend_day,Daily overspending alert,"You spent $322 today, which is much higher than your usual daily average of $72.",warn
14,2025-09-30,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-09-30,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-09-30,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-09-30,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-01,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-10-01,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-01,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-02,ml,overspend_day,Daily overspending alert,"You spent $136 today, which is much higher than your usual daily average of $89.",warn
14,2025-10-02,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-10-02,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-02,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-02,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-03,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-10-03,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-03,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-04,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-10-05,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-10-06,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-10-06,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-08,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-08,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-11,ml,overspend_day,Daily overspending alert,"You spent $46 today, which is much higher than your usual daily average of $19.",warn
14,2025-10-11,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-10-11,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-11,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-11,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
14,2025-10-11,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-12,ml,overspend_day,Daily overspending alert,"You spent $88 today, which is much higher than your usual daily average of $32.",warn
14,2025-10-12,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-10-12,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-12,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-12,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
14,2025-10-12,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-13,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-15,ml,overspend_day,Daily overspending alert,"You spent $86 today, which is much higher than your usual daily average of $34.",warn
14,2025-10-15,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-15,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-16,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-16,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-17,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-17,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-21,ml,overspend_day,Daily overspending alert,"You spent $104 today, which is much higher than your usual daily average of $39.",warn
14,2025-10-21,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-21,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-21,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-23,ml,overspend_day,Daily overspending alert,"You spent $76 today, which is much higher than your usual daily average of $31.",warn
14,2025-10-23,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-23,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-23,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-24,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-24,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-25,ml,overspend_day,Daily overspending alert,"You spent $169 today, which is much higher than your usual daily average of $52.",warn
14,2025-10-25,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-10-25,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-10-25,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-25,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
14,2025-10-25,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-26,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-10-26,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-27,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-27,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-10-31,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-10-31,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-11-04,ml,overspend_day,Daily overspending alert,"You spent $31 today, which is much higher than your usual daily average of $12.",warn
14,2025-11-04,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-11-04,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-11-04,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-11-06,ml,overspend_day,Daily overspending alert,"You spent $96 today, which is much higher than your usual daily average of $25.",warn
14,2025-11-06,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-11-06,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-11-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-11-07,ml,overspend_day,Daily overspending alert,"You spent $66 today, which is much higher than your usual daily average of $28.",warn
14,2025-11-07,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-11-07,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-11-08,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-11-08,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-11-10,ml,overspend_day,Daily overspending alert,"You spent $103 today, which is much higher than your usual daily average of $48.",warn
14,2025-11-10,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-11-10,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
14,2025-11-10,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-11-10,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-11-10,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-11-11,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-11-12,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
14,2025-11-13,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
14,2025-11-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
14,2025-11-14,ml,overspend_day,Daily overspending alert,"You spent $52 today, which is much higher than your usual daily average of $29.",warn
14,2025-11-14,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-11-15,ml,overspend_day,Daily overspending alert,"You spent $86 today, which is much higher than your usual daily average of $35.",warn
14,2025-11-15,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
14,2025-11-15,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
14,2025-11-15,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
14,2025-11-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
15,2025-09-12,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
15,2025-09-12,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
15,2025-09-14,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
15,2025-09-14,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
15,2025-09-15,ml,overspend_day,Daily overspending alert,"You spent $35 today, which is much higher than your usual daily average of $18.",warn
15,2025-09-15,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
15,2025-09-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
15,2025-09-16,ml,overspend_day,Daily overspending alert,"You spent $148 today, which is much higher than your usual daily average of $44.",warn
15,2025-09-16,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
15,2025-09-17,ml,overspend_day,Daily overspending alert,"You spent $118 today, which is much higher than your usual daily average of $56.",warn
15,2025-09-19,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
15,2025-09-19,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
15,2025-09-21,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
15,2025-09-22,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
15,2025-09-22,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
